report_date,load_time,load_type,load_weight,dropoff_site
2021-05-06,2021-05-06 04:56:00 UTC,ORGANICS,12770,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:10:00 UTC,ORGANICS,19500,ORGANICS BY GOSH
2021-05-06,2021-05-06 04:47:00 UTC,ORGANICS,12340,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:15:00 UTC,ORGANICS,16260,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:42:00 UTC,ORGANICS,11180,ORGANICS BY GOSH
2021-05-06,2021-05-06 04:55:00 UTC,ORGANICS,9480,ORGANICS BY GOSH
2021-05-06,2021-05-06 04:37:00 UTC,ORGANICS,12720,ORGANICS BY GOSH
2021-05-06,2021-05-06 04:46:00 UTC,ORGANICS,13340,ORGANICS BY GOSH
2021-05-06,2021-05-06 03:10:00 UTC,ORGANICS,10220,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:41:00 UTC,ORGANICS,8280,ORGANICS BY GOSH
2021-05-06,2021-05-06 02:23:00 UTC,ORGANICS,5420,ORGANICS BY GOSH
2021-05-06,2021-05-06 04:03:00 UTC,ORGANICS,14060,ORGANICS BY GOSH
2021-05-06,2021-05-06 12:06:00 UTC,ORGANICS,800,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:10:00 UTC,ORGANICS,6220,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:28:00 UTC,ORGANICS,15800,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:07:00 UTC,ORGANICS,14320,ORGANICS BY GOSH
2021-05-06,2021-05-06 10:03:00 UTC,ORGANICS,11920,ORGANICS BY GOSH
2021-05-06,2021-05-06 03:32:00 UTC,ORGANICS,11460,ORGANICS BY GOSH
2021-05-06,2021-05-06 03:45:00 UTC,ORGANICS,13880,ORGANICS BY GOSH
2021-05-06,2021-05-06 03:47:00 UTC,ORGANICS,11140,ORGANICS BY GOSH
2021-05-06,2021-05-07 06:43:00 UTC,ORGANICS,12200,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:06:00 UTC,ORGANICS,9340,ORGANICS BY GOSH
2021-05-06,2021-05-06 04:40:00 UTC,ORGANICS,21780,ORGANICS BY GOSH
2021-05-06,2021-05-06 05:00:00 UTC,ORGANICS,21540,ORGANICS BY GOSH
2021-05-06,2021-05-07 07:33:00 UTC,ORGANICS,5520,ORGANICS BY GOSH
2021-05-06,2021-05-06 03:41:00 UTC,ORGANICS,16480,ORGANICS BY GOSH
2021-05-06,2021-05-06 01:33:00 UTC,ORGANICS,3840,ORGANICS BY GOSH
2021-05-06,2021-05-06 11:27:00 UTC,ORGANICS,3660,ORGANICS BY GOSH
2021-05-06,2021-05-06 12:00:00 UTC,ORGANICS,5560,ORGANICS BY GOSH
2021-05-06,2021-05-06 11:30:00 UTC,ORGANICS,4900,ORGANICS BY GOSH
2021-05-06,2021-05-06 11:27:00 UTC,ORGANICS,3660,ORGANICS BY GOSH
2021-05-06,2021-05-06 01:33:00 UTC,ORGANICS,3840,ORGANICS BY GOSH
2021-05-06,2021-05-06 12:00:00 UTC,ORGANICS,4680,ORGANICS BY GOSH
2021-05-06,2021-05-06 01:28:00 UTC,ORGANICS,3920,ORGANICS BY GOSH
2021-05-06,2021-05-06 02:20:00 UTC,ORGANICS,8020,ORGANICS BY GOSH
2021-05-06,2021-05-06 09:39:00 UTC,ORGANICS,12680,ORGANICS BY GOSH
2021-05-06,2021-05-06 01:09:00 UTC,ORGANICS,9340,ORGANICS BY GOSH
2021-05-06,2021-05-06 01:26:00 UTC,ORGANICS,1740,ORGANICS BY GOSH
2021-05-06,2021-05-06 01:45:00 UTC,RECYCLING - SINGLE STREAM,10940,BALCONES RECYCLING
2021-05-06,2021-05-04 11:45:00 UTC,RECYCLING - SINGLE STREAM,3160,BALCONES RECYCLING
2021-05-06,2021-05-06 01:48:00 UTC,RECYCLING - SINGLE STREAM,1440,BALCONES RECYCLING
2021-05-06,2021-05-06 12:14:00 UTC,RECYCLING - SINGLE STREAM,5060,BALCONES RECYCLING
2021-05-06,2021-05-06 10:49:00 UTC,RECYCLING - SINGLE STREAM,4080,BALCONES RECYCLING
2021-05-06,2021-05-06 11:22:00 UTC,RECYCLING - SINGLE STREAM,2320,BALCONES RECYCLING
2021-05-06,2021-05-06 12:38:00 UTC,RECYCLING - SINGLE STREAM,14890,BALCONES RECYCLING
2021-05-06,2021-05-04 12:32:00 UTC,RECYCLING - SINGLE STREAM,14020,BALCONES RECYCLING
2021-05-06,2021-05-04 12:07:00 UTC,RECYCLING - SINGLE STREAM,11900,BALCONES RECYCLING
2021-05-06,2021-05-04 11:50:00 UTC,RECYCLING - SINGLE STREAM,14360,BALCONES RECYCLING
2021-05-06,2021-05-06 02:10:00 UTC,RECYCLING - SINGLE STREAM,13440,BALCONES RECYCLING
2021-05-06,2021-05-06 11:27:00 UTC,RECYCLING - SINGLE STREAM,9750,BALCONES RECYCLING
2021-05-06,2021-05-06 11:25:00 UTC,RECYCLING - SINGLE STREAM,5080,BALCONES RECYCLING
2021-05-06,2021-05-06 11:20:00 UTC,RECYCLING - SINGLE STREAM,11880,BALCONES RECYCLING
2021-05-06,2021-05-06 11:28:00 UTC,RECYCLING - SINGLE STREAM,10120,BALCONES RECYCLING
2021-05-06,2021-05-06 04:12:00 UTC,RECYCLING - SINGLE STREAM,8240,BALCONES RECYCLING
2021-05-06,2021-05-06 11:35:00 UTC,RECYCLING - SINGLE STREAM,7480,BALCONES RECYCLING
2021-05-06,2021-05-06 04:07:00 UTC,RECYCLING - SINGLE STREAM,8280,BALCONES RECYCLING
2021-05-06,2021-05-06 11:40:00 UTC,RECYCLING - SINGLE STREAM,11880,BALCONES RECYCLING
2021-05-06,2021-05-06 10:47:00 UTC,RECYCLING - SINGLE STREAM,12340,BALCONES RECYCLING
2021-05-06,2021-05-06 03:51:00 UTC,RECYCLING - SINGLE STREAM,11180,BALCONES RECYCLING
2021-05-06,2021-05-06 11:01:00 UTC,RECYCLING - SINGLE STREAM,11240,BALCONES RECYCLING
2021-05-06,2021-05-06 03:18:00 UTC,RECYCLING - SINGLE STREAM,11720,BALCONES RECYCLING
2021-05-06,2021-05-06 02:40:00 UTC,RECYCLING - SINGLE STREAM,19900,BALCONES RECYCLING
2021-05-06,2021-05-06 11:05:00 UTC,RECYCLING - SINGLE STREAM,11220,BALCONES RECYCLING
2021-05-06,2021-05-06 10:10:00 UTC,RECYCLING - SINGLE STREAM,11680,BALCONES RECYCLING
2021-05-06,2021-05-06 02:00:00 UTC,RECYCLING - SINGLE STREAM,7460,BALCONES RECYCLING
2021-05-06,2021-05-06 12:48:00 UTC,RECYCLING - SINGLE STREAM,7400,BALCONES RECYCLING
2021-05-06,2021-05-06 10:25:00 UTC,RECYCLING - SINGLE STREAM,11880,BALCONES RECYCLING
2021-05-06,2021-05-06 10:20:00 UTC,RECYCLING - SINGLE STREAM,10920,BALCONES RECYCLING
2021-05-06,2021-05-06 01:04:00 UTC,RECYCLING - SINGLE STREAM,5620,BALCONES RECYCLING
2021-05-06,2021-05-06 01:51:00 UTC,RECYCLING - SINGLE STREAM,8800,BALCONES RECYCLING
2021-05-06,2021-05-06 10:40:00 UTC,RECYCLING - SINGLE STREAM,13960,BALCONES RECYCLING
2021-05-06,2021-05-06 04:05:00 UTC,RECYCLING - SINGLE STREAM,6920,BALCONES RECYCLING
2021-05-06,2021-05-06 09:32:00 UTC,RECYCLING - SINGLE STREAM,7400,BALCONES RECYCLING
2021-05-06,2021-05-06 10:40:00 UTC,RECYCLING - SINGLE STREAM,10420,BALCONES RECYCLING
2021-05-06,2021-05-06 01:45:00 UTC,RECYCLING - SINGLE STREAM,5920,BALCONES RECYCLING
2021-05-06,2021-05-06 09:06:00 UTC,RECYCLING - SINGLE STREAM,10000,BALCONES RECYCLING
2021-05-06,2021-05-06 01:03:00 UTC,RECYCLING - SINGLE STREAM,9580,BALCONES RECYCLING
2021-05-06,2021-05-06 02:00:00 UTC,RECYCLING - SINGLE STREAM,9600,BALCONES RECYCLING
2021-05-06,2021-05-06 10:00:00 UTC,RECYCLING - SINGLE STREAM,12260,BALCONES RECYCLING
2021-05-06,2021-05-06 02:00:00 UTC,RECYCLING - SINGLE STREAM,13040,BALCONES RECYCLING
2021-05-06,2021-05-06 10:00:00 UTC,RECYCLING - SINGLE STREAM,11800,BALCONES RECYCLING
2021-05-06,2021-05-06 02:00:00 UTC,RECYCLING - SINGLE STREAM,11620,BALCONES RECYCLING
2021-05-06,2021-05-06 02:00:00 UTC,RECYCLING - SINGLE STREAM,9820,BALCONES RECYCLING
2021-05-06,2021-05-06 09:34:00 UTC,RECYCLING - SINGLE STREAM,11080,BALCONES RECYCLING
2021-05-06,2021-05-06 02:00:00 UTC,RECYCLING - SINGLE STREAM,10500,BALCONES RECYCLING
2021-05-06,2021-05-06 10:00:00 UTC,RECYCLING - SINGLE STREAM,11620,BALCONES RECYCLING
2021-05-06,2021-05-06 10:57:00 UTC,RECYCLED METAL,550,AUSTIN IRON AND METAL
2021-05-07,2021-05-07 12:00:00 UTC,RECYCLING - SINGLE STREAM,420,TDS - MRF
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 12:00:00 UTC,SWEEPING,,ONION CREEK
2021-05-07,2021-05-07 10:01:00 UTC,BRUSH,5960,HORNSBY BEND
2021-05-07,2021-05-07 03:44:00 UTC,BRUSH,3480,HORNSBY BEND
2021-05-07,2021-05-07 02:28:00 UTC,BRUSH,3460,HORNSBY BEND
2021-05-07,2021-05-07 03:40:00 UTC,BRUSH,7460,HORNSBY BEND
2021-05-07,2021-05-07 01:39:00 UTC,BRUSH,6460,HORNSBY BEND
2021-05-07,2021-05-07 03:47:00 UTC,BRUSH,4340,HORNSBY BEND
2021-05-07,2021-05-07 03:47:00 UTC,BRUSH,4300,HORNSBY BEND
2021-05-07,2021-05-07 11:14:00 UTC,BULK,10660,TDS LANDFILL
2021-05-07,2021-05-07 02:51:00 UTC,BULK,5980,TDS LANDFILL
2021-05-07,2021-05-07 11:46:00 UTC,BULK,10860,TDS LANDFILL
2021-05-07,2021-05-07 03:19:00 UTC,BULK,4500,TDS LANDFILL
2021-05-07,2021-05-07 12:56:00 UTC,BULK,13920,TDS LANDFILL
2021-05-07,2021-05-07 12:02:00 UTC,BULK,11700,TDS LANDFILL
2021-05-07,2021-05-07 03:45:00 UTC,BULK,9360,TDS LANDFILL
2021-05-07,2021-05-07 11:58:00 UTC,BULK,13160,TDS LANDFILL
2021-05-07,2021-05-07 03:13:00 UTC,BULK,3620,TDS LANDFILL
2021-05-07,2021-05-07 04:11:00 UTC,BULK,14440,TDS LANDFILL
2021-05-07,2021-05-07 01:09:00 UTC,TIRES,2180,TDS LANDFILL
2021-05-07,2021-05-07 02:19:00 UTC,BULK,11460,TDS LANDFILL
2021-05-07,2021-05-07 02:00:00 UTC,DEAD ANIMAL,160,TDS LANDFILL
2021-05-07,2021-05-07 01:00:00 UTC,DEAD ANIMAL,560,TDS LANDFILL
2021-05-07,2021-05-07 11:22:00 UTC,GARBAGE COLLECTIONS,15100,TDS LANDFILL
2021-05-07,2021-05-07 01:29:00 UTC,GARBAGE COLLECTIONS,17900,TDS LANDFILL
2021-05-07,2021-05-07 01:54:00 UTC,GARBAGE COLLECTIONS,19360,TDS LANDFILL
2021-05-07,2021-05-07 02:11:00 UTC,GARBAGE COLLECTIONS,18180,TDS LANDFILL
2021-05-07,2021-05-07 02:40:00 UTC,GARBAGE COLLECTIONS,14620,TDS LANDFILL
2021-05-07,2021-05-07 02:00:00 UTC,GARBAGE COLLECTIONS,25140,TDS LANDFILL
2021-05-07,2021-05-07 02:00:00 UTC,GARBAGE COLLECTIONS,20980,TDS LANDFILL
2021-05-07,2021-05-07 01:30:00 UTC,GARBAGE COLLECTIONS,20900,TDS LANDFILL
2021-05-07,2021-05-07 02:00:00 UTC,GARBAGE COLLECTIONS,5640,TDS LANDFILL
2021-05-07,2021-05-07 02:15:00 UTC,GARBAGE COLLECTIONS,17860,TDS LANDFILL
2021-05-07,2021-05-07 02:22:00 UTC,GARBAGE COLLECTIONS,15620,TDS LANDFILL
2021-05-07,2021-05-07 01:59:00 UTC,GARBAGE COLLECTIONS,16740,TDS LANDFILL
2021-05-07,2021-05-07 02:20:00 UTC,GARBAGE COLLECTIONS,16580,TDS LANDFILL
2021-05-07,2021-05-07 01:45:00 UTC,GARBAGE COLLECTIONS,15260,TDS LANDFILL
2021-05-07,2021-05-07 01:55:00 UTC,GARBAGE COLLECTIONS,18420,TDS LANDFILL
2021-05-07,2021-05-07 02:21:00 UTC,GARBAGE COLLECTIONS,10060,TDS LANDFILL
2021-05-07,2021-05-07 10:17:00 UTC,SWEEPING,9780,TDS LANDFILL
2021-05-07,2021-05-07 12:20:00 UTC,SWEEPING,12780,TDS LANDFILL
2021-05-07,2021-05-07 08:22:00 UTC,SWEEPING,14760,TDS LANDFILL
2021-05-07,2021-05-07 12:00:00 UTC,LITTER,2780,TDS LANDFILL
2021-05-07,2021-05-07 11:58:00 UTC,GARBAGE COLLECTIONS,23220,TDS LANDFILL
2021-05-07,2021-05-07 12:10:00 UTC,GARBAGE COLLECTIONS,22280,TDS LANDFILL
2021-05-07,2021-05-07 12:00:00 UTC,GARBAGE COLLECTIONS,21580,TDS LANDFILL
2021-05-07,2021-05-07 12:13:00 UTC,GARBAGE COLLECTIONS,20940,TDS LANDFILL
2021-05-07,2021-05-07 11:45:00 UTC,GARBAGE COLLECTIONS,11000,TDS LANDFILL
2021-05-07,2021-05-07 11:59:00 UTC,GARBAGE COLLECTIONS,20060,TDS LANDFILL
2021-05-07,2021-05-07 01:52:00 UTC,GARBAGE COLLECTIONS,24060,TDS LANDFILL
2021-05-07,2021-05-07 02:04:00 UTC,GARBAGE COLLECTIONS,14720,TDS LANDFILL
2021-05-07,2021-05-12 12:44:00 UTC,GARBAGE COLLECTIONS,15120,TDS LANDFILL
2021-05-07,2021-05-07 01:38:00 UTC,GARBAGE COLLECTIONS,19440,TDS LANDFILL
2021-05-07,2021-05-07 01:33:00 UTC,GARBAGE COLLECTIONS,21140,TDS LANDFILL
2021-05-07,2021-05-07 02:26:00 UTC,GARBAGE COLLECTIONS,18580,TDS LANDFILL
2021-05-07,2021-05-07 01:26:00 UTC,GARBAGE COLLECTIONS,16460,TDS LANDFILL
2021-05-07,2021-05-07 01:44:00 UTC,GARBAGE COLLECTIONS,8480,TDS LANDFILL
2021-05-07,2021-05-07 02:01:00 UTC,GARBAGE COLLECTIONS,25080,TDS LANDFILL
2021-05-07,2021-05-07 01:56:00 UTC,GARBAGE COLLECTIONS,22760,TDS LANDFILL
2021-05-07,2021-05-07 02:02:00 UTC,GARBAGE COLLECTIONS,24420,TDS LANDFILL
2021-05-07,2021-05-07 01:55:00 UTC,GARBAGE COLLECTIONS,24640,TDS LANDFILL
2021-05-07,2021-05-07 12:55:00 UTC,GARBAGE COLLECTIONS,20900,TDS LANDFILL
2021-05-07,2021-05-07 11:50:00 UTC,GARBAGE COLLECTIONS,8120,TDS LANDFILL
2021-05-07,2021-05-07 12:45:00 UTC,GARBAGE COLLECTIONS,14060,TDS LANDFILL
2021-05-07,2021-05-07 01:00:00 UTC,GARBAGE COLLECTIONS,22360,TDS LANDFILL
2021-05-07,2021-05-07 12:45:00 UTC,GARBAGE COLLECTIONS,24580,TDS LANDFILL
2021-05-07,2021-05-07 01:00:00 UTC,GARBAGE COLLECTIONS,23600,TDS LANDFILL
2021-05-07,2021-05-07 01:15:00 UTC,GARBAGE COLLECTIONS,8900,TDS LANDFILL
2021-05-07,2021-05-07 12:30:00 UTC,GARBAGE COLLECTIONS,17520,TDS LANDFILL
2021-05-07,2021-05-07 02:45:00 UTC,GARBAGE COLLECTIONS,11920,TDS LANDFILL
2021-05-07,2021-05-07 01:37:00 UTC,GARBAGE COLLECTIONS,19500,TDS LANDFILL
2021-05-07,2021-05-07 01:09:00 UTC,GARBAGE COLLECTIONS,19960,TDS LANDFILL
2021-05-07,2021-05-07 12:38:00 UTC,GARBAGE COLLECTIONS,18740,TDS LANDFILL
2021-05-07,2021-05-07 01:05:00 UTC,GARBAGE COLLECTIONS,11980,TDS LANDFILL
2021-05-07,2021-05-07 02:33:00 UTC,GARBAGE COLLECTIONS,12060,TDS LANDFILL
2021-05-07,2021-05-07 01:03:00 UTC,GARBAGE COLLECTIONS,21520,TDS LANDFILL
2021-05-07,2021-05-07 01:05:00 UTC,MIXED LITTER,3180,TDS LANDFILL
2021-05-07,2021-05-07 01:02:00 UTC,MIXED LITTER,3600,TDS LANDFILL
2021-05-07,2021-05-07 11:05:00 UTC,SWEEPING,,GREAT NORTHERN
2021-05-07,2021-05-07 03:24:00 UTC,ORGANICS,10740,ORGANICS BY GOSH
2021-05-07,2021-05-07 02:03:00 UTC,ORGANICS,23020,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:19:00 UTC,ORGANICS,18000,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:43:00 UTC,ORGANICS,10890,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:07:00 UTC,ORGANICS,11800,ORGANICS BY GOSH
2021-05-07,2021-05-07 07:18:00 UTC,ORGANICS,7440,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:27:00 UTC,ORGANICS,11240,ORGANICS BY GOSH
2021-05-07,2021-05-10 07:32:00 UTC,ORGANICS,20220,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:21:00 UTC,ORGANICS,12960,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:41:00 UTC,ORGANICS,10520,ORGANICS BY GOSH
2021-05-07,2021-05-11 07:25:00 UTC,ORGANICS,12400,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:28:00 UTC,ORGANICS,9560,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:32:00 UTC,ORGANICS,18600,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:46:00 UTC,ORGANICS,14480,ORGANICS BY GOSH
2021-05-07,2021-05-10 03:23:00 UTC,ORGANICS,7400,ORGANICS BY GOSH
2021-05-07,2021-05-07 07:00:00 UTC,ORGANICS,13080,ORGANICS BY GOSH
2021-05-07,2021-05-07 05:45:00 UTC,ORGANICS,19220,ORGANICS BY GOSH
2021-05-07,2021-05-07 02:23:00 UTC,ORGANICS,17220,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:47:00 UTC,ORGANICS,14580,ORGANICS BY GOSH
2021-05-07,2021-05-10 07:59:00 UTC,ORGANICS,5300,ORGANICS BY GOSH
2021-05-07,2021-05-07 02:36:00 UTC,ORGANICS,17720,ORGANICS BY GOSH
2021-05-07,2021-05-10 08:01:00 UTC,ORGANICS,9180,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:34:00 UTC,ORGANICS,16520,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:37:00 UTC,ORGANICS,15320,ORGANICS BY GOSH
2021-05-07,2021-05-07 07:46:00 UTC,ORGANICS,9140,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:40:00 UTC,ORGANICS,22900,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:26:00 UTC,ORGANICS,6860,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:06:00 UTC,ORGANICS,19140,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:09:00 UTC,ORGANICS,14920,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:16:00 UTC,ORGANICS,3820,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:45:00 UTC,ORGANICS,4460,ORGANICS BY GOSH
2021-05-07,2021-05-07 03:50:00 UTC,ORGANICS,10120,ORGANICS BY GOSH
2021-05-07,2021-05-07 04:28:00 UTC,ORGANICS,11740,ORGANICS BY GOSH
2021-05-07,2021-05-07 11:05:00 UTC,ORGANICS,3840,ORGANICS BY GOSH
2021-05-07,2021-05-07 11:52:00 UTC,ORGANICS,4660,ORGANICS BY GOSH
2021-05-07,2021-05-07 12:17:00 UTC,ORGANICS,5460,ORGANICS BY GOSH
2021-05-07,2021-05-07 01:16:00 UTC,ORGANICS,4500,ORGANICS BY GOSH
2021-05-07,2021-05-07 01:17:00 UTC,ORGANICS,3580,ORGANICS BY GOSH
2021-05-07,2021-05-07 10:20:00 UTC,ORGANICS,2740,ORGANICS BY GOSH
2021-05-07,2021-05-07 10:07:00 UTC,ORGANICS,3740,ORGANICS BY GOSH
2021-05-07,2021-05-07 01:58:00 UTC,ORGANICS,3740,ORGANICS BY GOSH
2021-05-07,2021-05-07 09:34:00 UTC,ORGANICS,10860,ORGANICS BY GOSH
2021-05-07,2021-05-07 10:37:00 UTC,ORGANICS,8220,ORGANICS BY GOSH
2021-05-07,2021-05-07 10:55:00 UTC,RECYCLING - SINGLE STREAM,3400,BALCONES RECYCLING
2021-05-07,2021-05-07 11:20:00 UTC,RECYCLING - SINGLE STREAM,7100,BALCONES RECYCLING
2021-05-07,2021-05-07 11:55:00 UTC,RECYCLING - SINGLE STREAM,6180,BALCONES RECYCLING
2021-05-07,2021-05-07 10:18:00 UTC,RECYCLING - SINGLE STREAM,5140,BALCONES RECYCLING
2021-05-07,2021-05-07 02:31:00 UTC,RECYCLING - SINGLE STREAM,5460,BALCONES RECYCLING
2021-05-07,2021-05-07 10:23:00 UTC,RECYCLING - SINGLE STREAM,7660,BALCONES RECYCLING
2021-05-07,2021-05-07 10:23:00 UTC,RECYCLING - SINGLE STREAM,7100,BALCONES RECYCLING
2021-05-07,2021-05-07 01:00:00 UTC,RECYCLING - SINGLE STREAM,3560,BALCONES RECYCLING
2021-05-07,2021-05-07 10:00:00 UTC,RECYCLING - SINGLE STREAM,5520,BALCONES RECYCLING
2021-05-07,2021-05-07 10:21:00 UTC,RECYCLING - SINGLE STREAM,11880,BALCONES RECYCLING
2021-05-07,2021-05-07 01:17:00 UTC,RECYCLING - SINGLE STREAM,3960,BALCONES RECYCLING
2021-05-07,2021-05-07 01:08:00 UTC,RECYCLING - SINGLE STREAM,16820,BALCONES RECYCLING
2021-05-07,2021-05-07 01:04:00 UTC,RECYCLING - SINGLE STREAM,14400,BALCONES RECYCLING
2021-05-07,2021-05-07 01:05:00 UTC,RECYCLING - SINGLE STREAM,15880,BALCONES RECYCLING
2021-05-07,2021-05-07 02:20:00 UTC,RECYCLING - SINGLE STREAM,16520,BALCONES RECYCLING
2021-05-07,2021-05-07 02:09:00 UTC,RECYCLING - SINGLE STREAM,12000,BALCONES RECYCLING
2021-05-07,2021-05-07 10:01:00 UTC,RECYCLING - SINGLE STREAM,11040,BALCONES RECYCLING
2021-05-07,2021-05-07 02:32:00 UTC,RECYCLING - SINGLE STREAM,5820,BALCONES RECYCLING
2021-05-07,2021-05-07 11:19:00 UTC,RECYCLING - SINGLE STREAM,13900,BALCONES RECYCLING
2021-05-07,2021-05-07 01:56:00 UTC,RECYCLING - SINGLE STREAM,9800,BALCONES RECYCLING
2021-05-07,2021-05-07 10:12:00 UTC,RECYCLING - SINGLE STREAM,16700,BALCONES RECYCLING
2021-05-07,2021-05-07 09:51:00 UTC,RECYCLING - SINGLE STREAM,10200,BALCONES RECYCLING
2021-05-07,2021-05-07 03:17:00 UTC,RECYCLING - SINGLE STREAM,12220,BALCONES RECYCLING
2021-05-07,2021-05-07 11:44:00 UTC,RECYCLING - SINGLE STREAM,11720,BALCONES RECYCLING
2021-05-07,2021-05-07 04:04:00 UTC,RECYCLING - SINGLE STREAM,9840,BALCONES RECYCLING
2021-05-07,2021-05-07 03:49:00 UTC,RECYCLING - SINGLE STREAM,7760,BALCONES RECYCLING
2021-05-07,2021-05-07 10:52:00 UTC,RECYCLING - SINGLE STREAM,11820,BALCONES RECYCLING
2021-05-07,2021-05-07 01:42:00 UTC,RECYCLING - SINGLE STREAM,5260,BALCONES RECYCLING
2021-05-07,2021-05-07 01:44:00 UTC,RECYCLING - SINGLE STREAM,7860,BALCONES RECYCLING
2021-05-07,2021-05-07 10:31:00 UTC,RECYCLING - SINGLE STREAM,11400,BALCONES RECYCLING
2021-05-07,2021-05-07 10:49:00 UTC,RECYCLING - SINGLE STREAM,11680,BALCONES RECYCLING
2021-05-07,2021-05-07 02:00:00 UTC,RECYCLING - SINGLE STREAM,9720,BALCONES RECYCLING
2021-05-07,2021-05-07 11:19:00 UTC,RECYCLING - SINGLE STREAM,11880,BALCONES RECYCLING
2021-05-07,2021-05-07 09:45:00 UTC,RECYCLING - SINGLE STREAM,10700,BALCONES RECYCLING
2021-05-07,2021-05-07 01:37:00 UTC,RECYCLING - SINGLE STREAM,4080,BALCONES RECYCLING
2021-05-07,2021-05-07 10:30:00 UTC,RECYCLING - SINGLE STREAM,14200,BALCONES RECYCLING
2021-05-07,2021-05-07 01:45:00 UTC,RECYCLING - SINGLE STREAM,5180,BALCONES RECYCLING
2021-05-07,2021-05-07 09:56:00 UTC,RECYCLING - SINGLE STREAM,14480,BALCONES RECYCLING
2021-05-07,2021-05-07 01:22:00 UTC,RECYCLING - SINGLE STREAM,8360,BALCONES RECYCLING
2021-05-07,2021-05-07 10:47:00 UTC,RECYCLING - SINGLE STREAM,10580,BALCONES RECYCLING
2021-05-07,2021-05-07 03:49:00 UTC,RECYCLING - SINGLE STREAM,8460,BALCONES RECYCLING
2021-05-07,2021-05-07 02:00:00 UTC,RECYCLING - SINGLE STREAM,10940,BALCONES RECYCLING
2021-05-07,2021-05-07 10:00:00 UTC,RECYCLING - SINGLE STREAM,11540,BALCONES RECYCLING
2021-05-07,2021-05-07 02:03:00 UTC,RECYCLING - SINGLE STREAM,5500,BALCONES RECYCLING
2021-05-07,2021-05-07 11:27:00 UTC,RECYCLING - SINGLE STREAM,13140,BALCONES RECYCLING
2021-05-07,2021-05-07 02:00:00 UTC,RECYCLING - SINGLE STREAM,11200,BALCONES RECYCLING
2021-05-07,2021-05-07 10:00:00 UTC,RECYCLING - SINGLE STREAM,12240,BALCONES RECYCLING
2021-05-07,2021-05-07 10:00:00 UTC,RECYCLING - SINGLE STREAM,10700,BALCONES RECYCLING
2021-05-07,2021-05-07 02:00:00 UTC,RECYCLING - SINGLE STREAM,9920,BALCONES RECYCLING
2021-05-10,2021-05-10 11:21:00 UTC,TIRES,960,MRF
2021-05-10,2021-05-10 11:41:00 UTC,TIRES,1440,MRF
2021-05-10,2021-05-10 09:31:00 UTC,RECYCLING - SINGLE STREAM,7640,TDS - MRF
2021-05-10,2021-05-10 12:28:00 UTC,RECYCLING - SINGLE STREAM,4840,TDS - MRF
2021-05-10,2021-05-10 09:44:00 UTC,RECYCLING - SINGLE STREAM,7380,TDS - MRF
2021-05-10,2021-05-10 12:15:00 UTC,RECYCLING - SINGLE STREAM,4880,TDS - MRF
2021-05-10,2021-05-10 11:00:00 UTC,RECYCLING - SINGLE STREAM,3100,TDS - MRF
2021-05-10,2021-05-10 11:30:00 UTC,RECYCLING - SINGLE STREAM,5260,TDS - MRF
2021-05-10,2021-05-10 12:11:00 UTC,RECYCLING - SINGLE STREAM,17420,TDS - MRF
2021-05-10,2021-05-10 01:37:00 UTC,RECYCLING - SINGLE STREAM,16540,TDS - MRF
2021-05-10,2021-05-10 01:55:00 UTC,RECYCLING - SINGLE STREAM,14540,TDS - MRF
2021-05-10,2021-05-10 12:55:00 UTC,RECYCLING - SINGLE STREAM,20560,TDS - MRF
